production_budget,worldwide_gross,title_year,aspect_ratio,duration.1,cast_total_facebook_likes,imdb_score
25000000,22411948,1998,1.85,136,37315,6.9
25000000,36054706,1997,2.35,117,14831,6.9
25000000,101937062,2002.130733,2.126976154,7,55,8.3
25000000,32209741,2011,1.85,90,4952,4
25000000,24591031,2002,2.35,95,11994,7.3
25000000,20718223,2004,1.85,93,14180,6.6
25000000,22910563,2008,2.35,93,1749,5.9
25000000,71009334,2013,2.35,138,27797,5.3
25000000,21970831,2006,2.35,90,4431,5.1
25000000,16118077,1988,1.85,107,3067,5.6
25000000,19233280,2002,1.85,98,1855,4.6
25000000,23506237,2015,2.35,132,27659,7
25000000,36682170,1996,2.35,90,2465,5.3
25000000,15468266,2005,1.85,120,1217,7.5
25000000,26341896,2009,2.35,115,2466,5.6
25000000,24355762,2000,1.85,99,2498,4.7
25000000,16727470,2010,2.35,107,2537,4.8
25000000,16727470,2010,2.35,107,2537,4.8
25000000,31635150,2004,1.85,110,911,6.8
25000000,51702929,1996,2.35,101,1634,5.4
25000000,13973532,2002,1.85,85,3065,5.1
25000000,13973532,2002,1.85,85,3065,5.1
25000000,14334401,2007,2.35,88,2062,6.7
25000000,13038660,1999,1.85,145,1282,7.3
25000000,28012862,2012,2.126976154,91,539,6.8
25000000,28090896,2015,2.35,127,2230,6.9
25000000,11603545,1985,2.35,101,1008,6.1
25000000,15907411,2010,2.35,122,21163,7
25000000,16425701,2002.130733,4,30,2346,7.2
25000000,13424365,2005,1.85,107,16651,7.1
25000000,11100000,1986,2.35,99,896,7.3
25000000,27572844,1996,1.85,133,48482,7.1
25000000,11229035,2008,1.85,112,43560,6.5
25000000,10731997,1993,1.85,271,2107,7.7
25000000,12219367,2002,2.35,99,28987,4.9
25000000,11253821,2011,2.35,110,11431,5.8
25000000,11115766,1999,2.35,100,582,6.4
25000000,10039566,1996,1.85,105,5023,6.2
25000000,9286314,1991,1.85,88,583,5.9
25000000,29206732,2009,2.35,111,23566,7.3
25000000,7164995,2006,1.85,116,1134,6.7
25000000,5778353,1984,2.35,117,611,4.8
25000000,5654777,2005,2.35,95,2165,4.1
25000000,5516708,2001,1.85,95,2413,4.9
25000000,18991288,2005,2.35,127,12574,7.9
25000000,4064333,1995,2.35,104,9662,5.2
25000000,4049527,2005,1.85,95,4990,4.1
25000000,20052958,2008,1.85,121,142,6.6
25000000,38112154,2011,2.35,80,25143,7.2
25000000,3605420,2005,2.35,92,2930,2.9
25000000,12413949,2009,1.85,122,13809,6.7
25000000,2962177,2016,2.35,98,21414,5.8
25000000,1190003,2008,2.35,107,1591,6.8
25000000,1415656,2005,2.35,107,16090,6.5
25000000,780326,1998,2.35,117,4351,7.2
25000000,9313302,2012,2.35,137,33747,6.1
25000000,146149,2010,1.78,117,3204,5.7
25000000,5297411,2011,2.35,121,3287,6.2
25000000,91116,2014,2.126976154,100,2204,4.1
24000000,133000000,1986,2.35,119,15449,7.3
24000000,101363301,1997,2.35,120,2321,6.1
24000000,86765463,2003,2.35,88,10325,7.2
24000000,156229050,2006,1.85,139,15111,7.2
24000000,70027933,2014,2.35,106,4830,5.7
24000000,85527867,2000,1.85,98,17582,6.7
24000000,41798224,1991,1.85,137,12947,7.6
24000000,40020622,1998,2.35,100,49847,4.6
24000000,32662299,2000,1.85,115,3946,6.9
24000000,67348218,2009,2.35,94,32474,6.2
24000000,36856306,2008,1.85,101,638,6.6
24000000,29823162,2001,2.35,88,2557,5.3
24000000,28871190,1999,1.85,127,13433,7.3
24000000,27732366,2000,2.35,110,12254,6.3
24000000,83660160,2010,2.35,88,5737,5.5
24000000,35792945,2010,2.35,98,14699,6.5
24000000,16980098,2004,2.35,95,4681,5.6
24000000,16304786,1999,1.85,87,3243,6.2
24000000,12372410,2000,1.85,107,4971,5.3
24000000,24474463,2011,1.85,89,5470,4.9
24000000,8427204,1999,2.35,124,1523,5.4
24000000,4356126,1998,2.12,93,24436,3.9
24000000,669276,1993,2.35,80,1088,7.2
24000000,1696765,2004,1.85,120,23769,5.1
23600000,102236596,2009,2.35,88,28011,7.7
23000000,534171960,1980,2.35,127,12643,8.8
23000000,190191646,1998,1.85,90,13823,6.1
23000000,86930411,1991,1.85,85,3847,6.8
23000000,141247413,1995,1.85,119,11013,6.8
23000000,112036870,2000,1.85,98,3345,6.7
23000000,77735925,2011,2.35,101,57077,7.1
23000000,53182088,2000,2.35,112,16196,7.1
23000000,38684906,2001,1.85,97,20798,6.1
23000000,48783090,2013,1.85,126,19359,8
23000000,21973182,2001,2.35,97,23242,6.6
23000000,36374700,2011,2.35,93,31187,5.8
23000000,18653615,1999,2.35,114,22040,6.1
23000000,19123851,2004,2.35,141,1618,6.2
23000000,43145662,2016,2.35,106,21195,7.5
23000000,43145662,2016,2.35,106,21195,7.5
23000000,15728335,1987,2.35,92,2355,2.8
23000000,13019253,2000,1.85,88,1509,5.6
23000000,12803305,1996,1.85,98,63194,6.7
23000000,12291975,2004,2.35,101,842,6.1
23000000,12291975,2004,2.35,101,829,6.1
23000000,11778396,2008,2.35,94,2453,5.1
23000000,10660147,1999,1.85,102,672,7.2
23000000,7018525,1991,1.85,98,3671,6
23000000,24489150,2007,2.35,121,24248,7.2
23000000,50813834,2009,2.35,111,735,6.7
23000000,2715657,2009,2.35,100,365,6.2
22700000,38119483,1987,1.85,96,2936,7.1
22500000,131263370,2007,2.35,114,214,6.8
22500000,30864649,2014,2.35,111,1795,7.1
22000000,517600000,1990,1.85,127,3100,7
22000000,360099999,1998,1.85,107,4664,7.1
22000000,189800000,1994,1.85,97,2790,6.4
22000000,146590987,2007,2.35,110,15170,6.2
22000000,80491516,2002,2.35,127,6657,7
22000000,175516617,1995,1.85,135,27237,7.5
22000000,70949793,2014,2.35,170,775,5.6
22000000,55762229,2001,1.85,84,1203,4.8
22000000,94270488,2014,2.35,122,1484,7.3
22000000,127767889,1982,2.35,240,1943,8.1
22000000,95708457,2003,2.35,133,1777,7
22000000,110521733,1995,1.85,114,1725,5.8
22000000,77229695,2012,2.35,94,3153,6.4
22000000,92542418,2001,1.85,132,3152,7.6
22000000,57520063,2005,2.35,112,2019,6.6
22000000,41771168,2009,1.85,108,16031,6.5
22000000,70536870,2013,2.35,105,1006,6.4
22000000,63504795,2016,1.85,106,38494,6.4
22000000,33762400,2001,2.35,104,11632,6.9
22000000,25842377,1993,2.35,115,13619,7.4
22000000,45273464,2005,1.85,83,1729,4.6
22000000,25044057,2008,2.35,104,2453,5.8
22000000,51695362,2013,2.35,100,39989,6.5
22000000,25873142,2001,1.85,96,664,5.9
22000000,19288130,1999,1.85,142,5386,6.6
22000000,22861785,2001,2.35,106,4239,5.8
22000000,69698495,2015,2.35,96,1411,5.1
22000000,14252830,2001,1.85,98,3769,5.3
22000000,13555988,2000,1.85,95,2216,5.7
22000000,20034713,2004,2.35,107,8094,6.7
22000000,15434375,2013,2.35,116,24134,6.8
22000000,10696210,1993,1.85,104,3148,3.9
22000000,9818792,1999,2.35,77,5568,3.8
22000000,6047691,2001,1.85,104,4221,4.1
22000000,5000000,1970,2.35,143,788,6.2
22000000,9448623,2004,2.35,114,42484,6.4
22000000,19563579,2014,2.35,92,14617,6.3
22000000,4065020,2010,2.35,105,37766,5.4
22000000,23134075,2005,2.35,116,773,7.8
21600000,12000000,1977,1.85,92,1011,7.7
21600000,791154,2007,2.35,120,1651,7.3
21500000,92987651,2007,2.35,119,3284,7.3
21500000,24419219,1999,2.35,117,13576,7.2
21500000,74363777,2012,1.85,112,1205,6.3
21000000,236412453,2012,2.35,122,72115,7.8
21000000,52037603,1999,1.85,81,3003,7.8
21000000,45785720,1982,2.35,136,16805,5.9
21000000,42273609,1993,1.85,96,1254,4.8
21000000,43728560,2001,1.85,106,18630,6.3
21000000,38017873,2010,1.85,133,6035,6
21000000,43632609,2007,1.85,123,3994,7.5
21000000,39319801,2008,2.35,110,4089,6.6
21000000,81452811,2011,2.35,127,46241,7.1
21000000,17760244,1999,1.85,104,3162,4.6
21000000,17589867,2008,2.35,120,6212,6.1
21000000,10108016,2009,2.35,98,1997,7.1
21000000,6830957,2002,2.35,112,16692,6.7
21000000,5046038,2011,2.35,91,34705,6.7
20500000,69701637,1982,2.35,114,3688,5.8
20500000,30241435,2006,2.35,90,19952,4.7
20000000,389925971,1981,2.35,115,12906,8.5
20000000,358994850,1992,1.85,120,7860,6.6
20000000,337700000,1977,2.35,135,1591,7.7
20000000,276665036,1987,2.35,100,4121,6.4
20000000,318000141,2013,2.35,112,9049,7.5
20000000,164675402,2003,2.35,105,2505,5.5
20000000,275726716,1991,1.85,138,13184,8.6
20000000,183097323,1992,1.85,94,4263,7
20000000,171685793,2010,1.78,101,1787,7.1
20000000,208900376,1978,2.35,131,1520,5.7
20000000,154218168,2008,2.35,91,4729,3.7
20000000,93931360,2014,1.85,100,2654,4.9
20000000,98114471,2005,1.85,95,3558,4.6
20000000,175507800,2011,2.35,115,9578,7.3
20000000,131945303,2003,1.85,108,4403,7.1
20000000,118537627,2007,1.85,105,2288,6.9
20000000,118537627,2007,1.85,105,2287,6.9
20000000,122133227,1995,1.85,101,3816,5.8
20000000,111448997,2004,1.85,109,6313,5.4
20000000,71232214,2003,1.85,117,1293,7.1
20000000,66776571,2012,1.85,114,2753,4.8
20000000,92678948,2010,2.35,107,2341,5.8
20000000,60831067,2010,1.85,121,6657,4.4
20000000,181025343,2013,2.35,134,4251,8.1
20000000,56398162,2002,2.35,118,2390,5.7
20000000,182875643,2016,2.35,110,21852,7.6
20000000,60961307,2016,2.126976154,100,18786,6.7
20000000,60961307,2016,2.126976154,100,18786,6.7
20000000,53976987,1990,1.85,105,42330,7.9
20000000,66776908,2014,2.35,128,3869,7.5
20000000,85146165,2006,1.85,85,6539,2.7
20000000,109862682,2002,1.66,72,3402,5.8
20000000,140122225,2003,1.85,72,4480,5.4
20000000,81461343,2007,2.35,96,1825,5.9
20000000,67192859,2005,1.85,89,1383,4.1
20000000,96147688,2000,1.78,77,575,6.3
20000000,90206716,2015,1.85,128,1058,8.1
20000000,43658157,2015,2.35,111,2851,6.8
20000000,78769428,2009,1.85,123,88953,7
20000000,86858578,2007,1.85,93,4293,2.3
20000000,44821299,2008,2.35,110,2382,6.1
20000000,70743839,2006,1.85,137,5746,5
20000000,37672944,1998,1.85,124,1660,5.5
20000000,37537675,1991,1.85,93,20188,6.2
20000000,41342180,2006,2.35,115,52571,6.2
20000000,46169871,2016,2.35,107,389,6.3
20000000,81424988,2010,1.85,82,2898,3.5
20000000,35841901,1979,2.35,98,2110,5.9
20000000,67950723,2010,2.35,105,1454,6.3
20000000,35450113,1997,2.35,127,1735,6.7
20000000,36265745,2011,2.35,90,2462,6.3
20000000,73135439,2004,1.85,108,19364,8.3
20000000,47666013,2013,2.35,92,1945,4.8
20000000,132121212,2006,1.85,143,11248,7.5
20000000,41296320,2014,2.35,103,4662,6.6
20000000,53191101,2008,1.85,104,33903,7.5
20000000,50274834,2004,2.35,98,2609,7.2
20000000,32051917,1995,2.35,123,12338,6.6
20000000,48680977,2010,2.35,104,5707,6.4
20000000,57293371,2008,1.85,128,13189,7.6
20000000,31678778,1969,2.35,158,17775,6.7
20000000,46604054,2010,2.35,113,1136,6.9
20000000,68349884,2002,1.85,91,1083,5.5
20000000,51445503,2009,2.35,98,189,6.5
20000000,66143005,2008,2.35,111,27755,7.3
20000000,29227561,2009,2.35,101,3292,5.6
20000000,28933853,2016,2.126976154,96,1780,7.1
20000000,47881663,2000,1.85,113,3141,7.6
20000000,30399714,2006,1.85,103,14903,6.4
20000000,44513466,2008,1.85,87,1834,3.9
20000000,26792700,1996,1.85,101,3174,6.1
20000000,65454793,2008,2.35,109,33878,6.8
20000000,47508505,2013,2.35,109,278,7
20000000,25728961,1996,1.85,108,23296,7.3
20000000,32838945,2010,2.35,105,4813,5.8
20000000,30703845,2007,2.35,99,3327,5.9
20000000,48958353,2010,1.85,90,2486,5.3
20000000,34614964,2014,2.35,104,18760,6.3
20000000,38164784,2006,2.35,97,3261,5.3
20000000,39686769,2011,1.85,109,4257,5.8
20000000,21413105,1990,2.35,119,45841,6.8
20000000,27688744,1995,1.85,106,3598,6.8
20000000,29870801,2009,1.85,89,88422,4.9
20000000,27911453,2008,2.35,115,10507,6.8
20000000,30808558,2015,2.35,111,9941,6.2
20000000,20081987,2007,2.35,124,17050,7.5
20000000,34787111,2008,1.85,112,3301,5.9
20000000,20819601,2007,2.35,113,4039,5.9
20000000,18826490,1981,1.78,98,1761,5.4
20000000,18400000,1985,2.35,121,2251,7
20000000,56822960,2007,2.35,148,18752,8.2
20000000,18310591,1998,1.85,114,1816,6.9
20000000,55686944,2005,1.85,68,861,6.4
20000000,17807569,2006,2.35,108,4374,5.9
20000000,55975672,2012,2.35,95,2173,5
20000000,22119269,1995,1.85,103,25263,6.6
20000000,102034104,2004,2.35,99,537,7.8
20000000,16988996,2002,1.85,88,8189,4
20000000,59667625,2003,1.85,124,7567,7.7
20000000,23661038,2009,2.35,88,137712,5.7
20000000,74180745,2007,2.35,128,904,7.6
20000000,16612072,2004,2.35,84,2915,5.8
20000000,17430594,2003,1.85,101,2698,5.6
20000000,15473333,1965,2.76,225,1934,6.6
20000000,18250106,2000,1.85,98,1189,5.3
20000000,19121531,2009,1.85,105,2327,7.4
20000000,33943049,2012,2.35,95,1414,6.1
20000000,36720752,2008,1.85,88,2857,1.9
20000000,30163785,2011,1.85,117,15713,6
20000000,13801755,1997,1.85,94,15183,6.6
20000000,35472739,2009,1.85,96,30541,6.2
20000000,32632668,2015,2.35,101,16926,6.6
20000000,14566246,2004,1.85,99,1189,4.8
20000000,13725032,2006,2.35,123,908,6.3
20000000,13383747,1994,1.85,98,4302,7.5
20000000,29843245,2008,1.85,102,500,6.7
20000000,26348203,2002,2.35,101,3431,7.1
20000000,23390380,2016,2.35,115,27214,6.3
20000000,15466961,2005,1.85,102,13156,6.6
20000000,12398628,2002,2.35,94,2880,6.1
20000000,17306648,2009,2.35,108,2799,5.6
20000000,28270399,2010,2.35,116,20258,7.2
20000000,11744960,1994,1.85,93,1151,4.3
20000000,30894247,2008,2.35,102,1778,6.4
20000000,27836366,2005,1.85,103,5637,7.1
20000000,10686841,1997,1.85,96,11867,7.4
20000000,10570375,1999,1.37,98,4843,6.1
20000000,10555348,1989,2.35,106,24887,6
20000000,34600000,1996,1.85,101,1614,6.8
20000000,16907831,2007,2.35,111,3309,6.8
20000000,9208876,2009,2.35,99,23409,7.2
20000000,9355369,2004,2.35,88,1343,1.9
20000000,16723377,2013,1.85,110,3177,5
20000000,10393696,2005,1.85,83,1019,5.5
20000000,8135024,2007,1.85,91,2700,4.5
20000000,8692898,2014,1.85,148,707,6.7
20000000,8047525,2004,1.85,108,2730,6.3
20000000,18273009,2013,1.85,107,2848,5.6
20000000,8000000,1969,2.35,154,2172,7
20000000,28058652,2006,1.85,77,2185,2.8
20000000,7022183,2008,2.35,83,2907,4.3
20000000,6882696,2003,2.35,100,1267,6.2
20000000,6947084,2008,2.35,87,4218,5.3
20000000,7965983,2015,2.35,106,5705,7.4
20000000,6201757,1999,1.66,154,1690,7.4
20000000,8300821,2012,1.85,116,21200,7.2
20000000,6071433,2014,2.35,125,3979,7
20000000,14807531,2011,1.85,99,23755,6.5
20000000,7405084,2006,1.85,100,39507,7.1
20000000,12967829,2009,2.35,111,1573,6.4
20000000,8178569,2005,2.35,94,838,2.3
20000000,14603001,2004,1.85,100,2295,6.1
20000000,4453327,2008,2.35,114,3493,6.5
20000000,4504111,2008,2.35,119,64,7
20000000,12397613,2007,2.35,135,36398,7
20000000,25361206,2012,2.35,93,30134,4.9
20000000,5531756,2008,2.35,114,3014,6.9
20000000,4383538,2008,2.35,124,24732,7.5
20000000,8361736,2003,2.35,114,1776,6.9
20000000,2000000,1980,2.35,124,1462,4.5
20000000,5313608,2005,2.35,104,2129,7.4
20000000,1646664,2003,1.85,80,2467,2.8
20000000,5345869,2002,2.35,107,25088,7.5
20000000,6093725,2010,2.35,107,1577,5.1
20000000,1065907,2012,2.126976154,88,1978,6.7
20000000,8221700,2008,2.35,125,1003,7.1
20000000,2282710,2000,2.35,115,11433,6.4
20000000,873617,2010,1.85,101,39515,6.3
20000000,3407430,2015,2.35,122,22319,5.3
20000000,10468867,2004,1.85,103,991,6.9
20000000,375474,2005,2.35,101,20354,6.2
20000000,305070,1994,2.35,107,1592,6.4
20000000,277943,2010,2.35,110,3785,5.4
20000000,47300771,2008,2.35,86,82,6.5
20000000,26146072,1998,2.35,118,182,6
20000000,5694213,2002,1.85,100,15612,5.5
20000000,14883495,2015,2.35,106,10982,5.7
20000000,23346219,2012,1.78,83,15680,5.8
20000000,22139590,2008,2.35,102,1113,6.2
20000000,5918742,2007,1.85,7,726,5.2
20000000,774905,2015,2.35,96,17957,5.6
19700000,16498827,2008,1.85,184,1601,7.4
19400000,15118795,2006,2.35,125,2608,7.5
19200000,5617460,2013,2.35,105,16355,6.4
19100000,2406666,2011,2.35,109,35561,7.1
19000000,385524862,1985,1.18,116,3230,8.5
19000000,424200000,1990,2.35,236,2398,8
19000000,215448997,2011,1.85,97,5547,5.7
19000000,58571513,1989,1.85,113,15914,6.8
19000000,101564935,2003,1.85,95,2020,5.4
19000000,51733921,2009,1.85,113,1465,4.1
19000000,70164105,2004,1.85,95,3092,5.9
19000000,44414369,1980,1.37,146,2560,8.4
19000000,68467960,2001,1.33,91,3023,5.5
19000000,65090541,1999,1.37,93,2872,5.6
19000000,56445534,2010,2.35,101,2609,6.5
19000000,32618920,2010,2.35,100,4094,6.4
19000000,76086711,2013,2.35,131,1985,7.6
19000000,34352162,2002.130733,1.33,43,1462,6.6
19000000,15911332,2000,1.85,85,2429,3.6
19000000,8123860,2013,2.35,118,635,6.2
19000000,7576604,2011,2.35,97,5519,6.3
19000000,5714913,2012,2.35,121,3260,6.4
19000000,4750000,1964,2.2,172,1131,6.7
19000000,2119994,1993,1.85,92,2,5.7
19000000,1353824,1996,1.85,116,14579,6.3
18975000,47751015,2005,2.35,97,1876,6.2
18500000,109175673,2005,2.35,90,120797,6
18500000,22498520,2002,1.85,81,25489,7.7
18500000,32679264,2009,1.85,100,7252,6.4
18500000,13711903,1998,2.35,118,43105,7.7
18000000,270594534,2014,2.35,97,2771,6.4
18000000,351620129,1994,1.85,114,2085,6.9
18000000,151668774,1988,1.85,130,28018,7.3
18000000,141809235,2001,2.35,96,4380,6.2
18000000,130953026,2004,1.85,97,5032,7
18000000,87000000,1984,2.35,105,14762,6.6
18000000,144529078,2005,2.35,122,2759,6.7
18000000,92935067,1999,1.85,88,2604,5.7
18000000,65842412,2004,1.85,106,3956,5.7
18000000,92357499,2005,1.85,103,1615,6.3
18000000,77147031,2003,1.85,98,3151,7.1
18000000,91651017,2016,2.35,94,2259,6.1
18000000,67683989,1997,2.35,68,10557,7
18000000,73695194,2011,2.35,99,3567,6.6
18000000,51973029,1984,2.35,180,3076,8.3
18000000,57193655,2008,2.35,89,4867,3.9
18000000,47158652,2011,2.35,106,5024,7.1
18000000,57490024,2003,1.85,113,1310,6.7
18000000,103215094,2014,1.85,119,21668,7.8
18000000,41382841,1986,1.85,103,14672,6.3
18000000,41300105,2001,2.35,131,3261,7.3
18000000,102912961,2013,2.35,98,1353,7.3
18000000,77635035,2006,2.35,111,313,7.6
18000000,62646763,2003,1.85,94,4868,5.3
18000000,26936265,1996,1.85,81,2653,5.3
18000000,26400000,1984,2.35,103,2481,5.8
18000000,42167286,2015,2.35,107,10691,5.7
18000000,24911670,1970,2.35,122,2032,7.2
18000000,27148898,2009,2.35,86,727,5.8
18000000,23380203,1980,1.85,121,23008,8.3
18000000,36133014,2009,1.85,109,4947,5.6
18000000,80227619,2009,2.35,123,5734,5
18000000,19739000,1985,1.85,109,605,6.8
18000000,60217171,2010,1.85,94,11984,7.6
18000000,29934477,2000,1.85,94,23283,6.7
18000000,21361109,2000,2.35,115,1201,6.7
18000000,16959614,2004,1.85,91,18711,5.2
18000000,23889158,2001,2.35,125,21622,7.5
18000000,19685588,2009,1.85,90,16004,6.5
18000000,17360801,2014,2.35,94,1673,5.7
18000000,16382538,2009,1.85,102,4072,5.3
18000000,13747234,1981,2.35,107,1067,7.4
18000000,27491653,2001,2.35,109,14995,6.1
18000000,13400000,1981,2.35,98,927,5
18000000,14189810,2013,2.35,111,39307,6.9
18000000,11813989,2013,2.35,90,676,4.4
18000000,16011975,1997,1.85,112,1466,7.5
18000000,14488705,2004,1.85,104,847,7.1
18000000,7190505,1989,1.37,105,2368,5.5
18000000,6734844,2000,1.85,114,856,7.9
18000000,15696146,2009,2.35,112,1341,7
18000000,6000000,1981,2.35,108,1263,6.7
18000000,5828466,1994,1.85,127,56585,7.9
18000000,27794339,2008,2.35,114,46944,7.3
18000000,5675599,1982,1.85,99,1356,3.5
18000000,17026609,2009,1.85,117,1598,7.4
18000000,23910210,2013,2.35,116,39463,7.1
18000000,6841142,2016,2.35,112,5671,6.7
18000000,9082906,2013,2.35,93,1083,7.2
18000000,13203044,2003,2.35,108,14843,6.4
18000000,2483790,2002.130733,2.126976154,60,1906,6.7
18000000,676698,2002,1.85,103,4094,7.2
18000000,315000,2008,2.35,98,2215,5.1
18000000,627422,2009,2.35,114,198,5.5
18000000,6784,2016,2.126976154,92,3212,5.2
17900000,6905861,1985,2.35,89,1243,5
17700000,14518884,2012,2.35,114,25804,6.2
17500000,169955142,2007,1.85,119,17584,7.6
17500000,90508336,2009,1.85,103,3699,4.1
17500000,148586910,2008,1.85,98,816,6.2
17500000,109843390,2005,1.85,80,14385,6.5
17500000,99135571,2007,2.35,94,2124,6.3
17500000,36521223,2004,2.35,121,4142,8.1
17500000,20159316,2006,2.35,110,35345,6.3
17500000,7285135,2013,2.35,93,1373,4.4
17500000,325491,2002,1.85,116,245,6
17000000,207765056,2001,1.85,101,956,7.6
17000000,183316455,1986,1.85,154,4228,8.4
17000000,136890774,2014,1.85,104,3627,6.5
17000000,125250091,1997,2.35,99,50284,5.6
17000000,72045477,1964,2.2,170,1164,7.9
17000000,109793192,2004,1.85,126,2170,7.5
17000000,72835710,2013,2.35,123,5306,6.7
17000000,116044347,2012,1.85,112,12676,7.2
17000000,97778356,2013,2.35,96,673,6.5
17000000,45707924,2015,2.35,129,952,7.4
17000000,70355813,2006,2.35,108,4500,6.4
17000000,95092667,2002,1.85,96,3294,5.6
17000000,57263440,2006,2.35,109,19410,6.7
17000000,30331165,1998,1.85,82,9271,6.2
17000000,38028230,2011,2.35,86,17396,5.6
17000000,24719879,2010,2.35,99,4797,4.9
17000000,23734486,2003,2.35,98,2713,5.6
17000000,21170563,2006,2.35,105,1538,6
17000000,19693891,2001,1.85,108,3344,4.9
17000000,16316273,1998,1.85,121,2365,7.5
17000000,15680099,2006,1.33,89,2135,3.1
17000000,11634458,1999,1.85,73,2020,5.8
17000000,11227824,1987,2.35,134,3007,3.6
17000000,10000000,1963,2.2,154,1567,6.8
17000000,20465206,2009,1.85,98,2016,5.9
17000000,16510971,2006,1.85,107,5992,5.5
17000000,8607815,2007,1.85,94,760,3.3
17000000,9729088,2006,2.35,122,27381,7.4
17000000,10637281,2012,2.35,83,730,4.1
17000000,2694071,2004,2.35,128,1727,6.7
17000000,2315000,1986,1.85,97,805,3
17000000,2110050,1981,2.35,102,1262,6.4
17000000,364607,2006,2.35,160,2340,5.5
17000000,766112,2014,2.126976154,120,14492,6.6
16800000,7155967,2016,2.35,111,824,5.4
16800000,2281089,2006,1.85,122,25173,6.5
16500000,58011485,1991,1.85,102,5433,6.8
16500000,43848100,1987,1.85,126,1607,7.4
16500000,134993774,1995,1.85,136,41059,7.7
16500000,39380876,2007,2.35,120,12554,7.1
16500000,16157923,2003,1.85,126,2282,7.6
16500000,13636339,2007,2.35,108,2785,6.3
16400000,239500000,1989,1.85,128,51609,8
16000000,246400000,1994,1.85,113,2985,7.3
16000000,92831115,1989,1.85,89,485,7.6
16000000,119739110,2000,1.85,94,3889,6.5
16000000,53977250,1982,1.85,129,2330,7.8
16000000,54294169,1999,1.85,106,23369,6.4
16000000,68582095,2012,1.85,94,27911,7.8
16000000,128256712,2011,1.33,100,4606,8
16000000,78208812,2009,2.35,89,12183,4.8
16000000,78208812,2009,2.35,89,12183,4.8
16000000,40363530,2002,1.85,80,3058,3.3
16000000,50517763,2006,1.85,83,26402,5.9
16000000,52545707,2011,2.35,91,5349,4.8
16000000,43057552,2001,1.85,94,4194,5.4
16000000,29090445,1991,1.85,110,874,5.5
16000000,28734552,2001,1.85,130,3107,6.4
16000000,30987695,2001,1.85,91,2543,5.9
16000000,50103808,2008,1.85,114,3485,4.9
16000000,81742618,2007,2.35,121,485,7.9
16000000,104504817,2008,1.85,96,19894,7.2
16000000,56506120,2010,1.85,113,22088,7.2
16000000,21657770,2002,1.85,109,2572,7.2
16000000,31943401,2009,1.85,107,24805,5.1
16000000,15980376,2000,1.85,96,11078,5.6
16000000,14792779,1987,1.85,88,1653,7.6
16000000,14108518,2003,1.85,101,1882,5.7
16000000,14553807,2004,1.85,92,3935,4.4
16000000,13854000,1988,1.85,105,14677,5.2
16000000,11810854,1999,2.35,100,2389,7
16000000,11540112,2004,1.85,97,3835,3.6
16000000,12900000,1986,1.85,110,1852,7.2
16000000,14839383,2002,1.85,112,12766,6.6
16000000,4734235,2000,1.85,112,1227,6
16000000,4217115,1999,2.35,95,2518,6.8
16000000,8120148,2007,2.35,118,1889,7.2
16000000,3442853,2014,2.35,122,2896,6.6
16000000,7585011,2013,2.35,120,11019,6.6
16000000,1686429,1997,1.85,97,3100,2.8
16000000,2814566,2005,1.66,135,2096,6.7
16000000,1467278,2009,2.35,161,943,7.3
16000000,31631,2008,2.35,92,11091,6.2
16000000,47707417,2009,1.85,93,4453,8.1
16000000,1844228,2013,2.35,110,5273,6.7
15600000,13771817,2002,1.85,91,3104,4.5
15500000,1693000,2002,1.66,115,699,6.6
15500000,1237615,2005,1.85,93,4329,5.9
15500000,517262,2001,2.35,94,3583,6.5
15500000,318623,2008,2.35,102,30978,6.8
15300000,7000000,2001,2.35,94,303,6.6
15250000,12930343,2006,1.85,95,1120,6.5
15000000,476684675,1990,1.85,103,7521,7.5
15000000,316300000,1984,1.85,105,3464,7.3
15000000,356800601,1986,1.33,110,13069,6.9
15000000,177200000,1982,2.35,116,14701,7.4
15000000,167780960,1987,1.85,102,21499,5.9
15000000,430821168,2010,1.85,118,15732,8
15000000,356258047,1999,2.35,122,19078,8.4
15000000,213514672,2000,2.35,120,129,7.9
15000000,216600000,1988,1.85,107,2151,6
15000000,173046663,1996,2.35,103,1212,7.2
15000000,93589701,1985,1.85,154,2592,7.8
15000000,227773686,2014,2.35,114,20295,8.1
15000000,73326666,1988,1.85,92,1953,7.5
15000000,148095566,2013,1.85,100,1949,6.2
15000000,69847348,1980,1.85,109,2419,6.1
15000000,67182787,1980,1.85,124,2667,7.5
15000000,76954311,2010,1.85,94,20154,6.2
15000000,128885873,2006,1.85,94,486,7.3
15000000,55934178,2007,1.85,113,6510,5.6
15000000,128955898,2012,2.35,95,11946,6.4
15000000,50003303,1994,1.85,115,29370,7.3
15000000,50000000,1978,2.35,183,34025,8.2
15000000,67215435,2006,2.35,87,2452,5
15000000,52461017,2002,1.85,88,3707,5.4
15000000,52461017,2002,1.85,88,3707,5.4
15000000,63706632,1997,1.85,120,40117,6.9
15000000,55534455,2003,2.35,94,3423,5.3
15000000,61788393,2015,2.35,98,4567,6.2
15000000,57586606,2012,1.85,109,27788,7.7
15000000,40283321,1998,1.85,104,12170,6.4
15000000,39100956,1993,1.85,118,114,7.2
15000000,62401343,2001,1.85,99,15369,5.7
15000000,52501541,2014,2.35,115,4896,7.1
15000000,69995385,1962,2.2,227,1076,8.4
15000000,122147772,2014,2.35,123,14100,7.7
